"nodeID","nodeLabel","latitude","longitude"
"60010","Eastern","14° 16' 27.67"" S","170° 39' 31.46"" S"
"60020","Manu'a","14° 13' 18.40"" S","169° 30' 21.73"" S"
"60050","Western","14° 19' 24.69"" S","170° 46' 5.49"" S"
"60030","Rose Island","14° 32' 37.20"" S","168° 8' 48.59"" S"
"60040","Swains Island","11° 3' 17.88"" S","171° 4' 41.43"" S"
